time_taken,latency,attempts,hint_used,correct,question_level,mastery
67.65,7.95,3,1,1,76,0.442
46.74,6.31,1,0,1,17,0.261
91.7,5.71,4,1,1,62,0.487
87.2,7.81,2,1,1,47,0.381
23.5,2.11,2,0,1,14,0.747
68.17,5.86,3,1,1,53,0.48
130.97,7.35,4,0,0,79,0.153
128.66,7.51,5,1,1,92,0.607
50.79,3.8,4,0,0,57,0.566
90.96,6.74,2,1,1,65,0.597
74.55,5.35,3,0,1,92,0.562
62.95,7.04,5,1,0,71,0.399
34.81,3.22,2,1,1,29,0.404
36.97,1.1,3,1,1,27,0.25
43.75,3.11,2,1,1,25,0.687
67.63,6.04,3,1,0,68,0.388
8.51,1.87,3,0,1,14,0.699
55.19,4.78,1,0,0,44,0.487
67.37,6.19,2,1,1,26,0.584
86.7,4.9,1,1,1,71,0.753
46.31,5.4,1,0,1,29,0.481
20.84,5.09,2,0,0,8,0.138
129.78,3.18,4,1,0,96,0.584
56.57,9.58,4,1,0,81,0.455
89.27,6.17,4,0,1,69,0.685
44.16,5.74,2,0,1,39,0.45
97.65,7.36,2,1,0,78,0.18
5.0,1.52,1,0,1,6,0.451
44.82,4.63,5,1,1,38,0.315
51.47,4.87,4,1,0,50,0.081
75.31,6.13,4,1,0,51,0.372
73.93,2.32,4,1,1,31,0.202
22.32,5.14,4,1,1,17,0.318
43.23,5.99,3,1,0,43,0.62
111.66,6.98,5,1,0,79,0.357
5.67,1.97,3,1,1,5,0.107
123.16,7.0,5,1,0,99,0.491
133.0,11.04,5,0,0,87,0.526
83.82,5.52,4,1,0,68,0.159
156.5,11.29,3,1,0,91,0.745
74.57,5.48,3,0,1,65,0.509
115.8,8.1,5,1,1,72,0.441
39.34,1.9,1,1,0,40,0.265
75.49,5.88,4,1,1,57,0.479
26.6,2.59,3,1,1,14,0.383
69.25,3.64,4,1,1,48,0.303
5.73,2.84,2,0,1,9,0.504
27.77,5.54,2,0,1,32,0.672
35.21,1.59,4,1,1,26,0.166
102.39,9.69,6,1,0,85,0.526
88.92,6.7,4,1,0,57,0.105
22.57,3.5,1,1,1,10,0.246
79.56,6.77,3,0,0,50,0.456
121.38,8.04,5,0,0,86,0.564
98.8,6.96,3,1,1,60,0.366
101.59,2.5,7,1,0,91,0.047
139.98,4.89,4,1,1,94,0.618
68.84,4.09,2,1,1,49,0.413
55.89,7.51,5,1,0,90,0.407
80.76,8.68,5,1,0,95,0.112
5.99,5.65,2,0,1,1,0.495
93.19,3.18,4,1,1,78,0.386
81.66,4.43,5,1,1,76,0.209
26.09,6.06,3,0,1,17,0.432
48.18,3.75,5,1,1,62,0.679
24.52,4.3,3,1,0,30,0.2
76.6,8.32,6,1,0,91,0.418
62.98,4.26,2,0,1,76,0.648
91.05,7.56,5,0,0,68,0.21
5.0,6.64,3,0,1,2,0.689
20.03,0.64,3,0,1,2,0.285
69.77,4.54,4,1,1,67,0.163
72.45,4.52,7,1,1,90,0.058
83.94,11.97,7,1,1,87,0.333
37.15,2.42,3,1,0,27,0.583
5.0,1.17,2,0,1,9,0.664
117.82,7.94,3,0,0,80,0.866
126.39,8.92,4,1,0,90,0.233
93.72,7.54,6,1,1,86,0.411
133.92,6.89,4,1,1,75,0.593
55.01,6.53,4,1,1,80,0.445
34.66,1.18,4,0,1,11,0.657
20.2,5.36,3,1,1,25,0.832
52.45,4.03,2,1,1,21,0.201
50.74,2.92,3,1,0,51,0.325
46.16,5.48,2,0,1,15,0.425
132.45,12.1,5,1,1,89,0.436
80.87,4.95,6,1,0,98,0.539
93.35,6.41,4,1,1,73,0.43
89.74,6.22,4,1,1,88,0.653
41.93,3.39,4,1,1,53,0.561
41.61,4.1,3,0,1,27,0.627
36.97,1.23,5,1,0,28,0.563
19.29,3.48,2,0,1,17,0.495
56.2,6.93,3,1,0,55,0.451
24.3,4.32,2,0,1,18,0.615
59.57,4.28,4,1,1,53,0.545
43.83,7.07,3,0,1,6,0.498
15.09,2.9,2,1,1,5,0.223
53.93,4.78,3,1,1,45,0.366
118.06,9.89,5,1,1,92,0.557
106.41,6.54,5,1,0,73,0.143
49.13,5.48,7,1,1,51,0.124
77.13,2.8,4,0,1,71,0.576
97.54,8.21,4,1,1,93,0.198
57.23,5.08,3,1,0,40,0.373
136.91,5.68,5,1,1,93,0.28
78.57,14.36,4,1,0,77,0.468
49.46,7.08,2,0,1,8,0.224
130.67,12.22,2,0,1,98,0.738
24.34,4.24,4,0,1,15,0.212
65.68,13.55,4,1,1,44,0.448
73.08,7.57,5,0,1,28,0.048
80.66,4.1,3,1,1,70,0.814
121.45,4.17,6,0,0,81,0.44
45.78,6.57,2,1,0,33,0.3
42.81,0.66,5,1,1,48,0.455
83.13,5.27,4,1,0,59,0.402
32.12,5.73,5,1,0,17,0.225
55.98,12.0,4,1,1,47,0.131
31.77,3.7,3,1,0,9,0.048
70.72,3.85,5,0,1,90,0.935
101.45,5.2,4,1,0,87,0.809
91.59,4.43,4,1,0,70,0.1
69.66,3.82,3,1,1,49,0.515
146.21,9.02,6,1,0,99,0.378
81.06,7.4,4,1,1,61,0.451
45.46,2.89,4,1,1,35,0.424
21.01,3.64,3,1,1,25,0.474
104.82,5.28,3,0,0,61,0.128
79.21,5.29,3,1,1,61,0.477
132.8,9.1,3,0,0,83,0.405
129.76,4.89,5,1,0,95,0.394
23.21,2.78,3,1,1,23,0.655
38.0,4.63,2,1,1,25,0.157
58.95,3.43,5,1,1,60,0.432
22.68,4.12,3,1,1,8,0.275
120.1,6.73,3,0,0,83,0.567
51.28,1.39,4,1,1,24,0.366
56.09,3.48,3,1,1,43,0.541
81.96,8.24,4,0,0,78,0.729
67.16,4.86,2,0,1,53,0.604
10.43,1.37,2,0,1,13,0.659
62.25,5.59,3,0,0,43,0.695
111.9,7.48,6,1,1,60,0.071
52.77,4.19,4,1,0,53,0.472
17.02,2.12,1,0,1,8,0.173
81.27,5.66,5,0,0,65,0.51
38.63,3.53,2,1,1,22,0.5
61.56,6.09,1,0,1,60,0.627
18.64,4.21,3,0,0,8,0.424
125.75,5.73,4,1,0,80,0.478
61.14,3.27,3,1,0,28,0.538
24.04,2.42,2,0,1,26,0.603
60.24,5.68,4,1,0,54,0.359
53.86,3.97,4,1,1,32,0.521
58.36,5.39,3,0,0,64,0.276
70.97,6.24,3,1,1,47,0.353
47.66,7.91,4,1,0,84,0.803
68.66,5.21,4,1,0,46,0.492
47.7,3.65,4,1,1,41,0.291
119.19,7.37,5,1,0,74,0.135
15.49,3.27,1,1,1,1,0.101
5.0,1.01,2,0,1,13,0.329
99.22,10.99,5,1,0,92,0.415
10.52,4.67,1,0,1,6,0.302
5.0,2.82,2,0,1,5,0.989
22.04,3.02,3,1,1,8,0.063
103.75,4.11,5,1,0,71,0.128
12.02,2.67,2,0,1,2,0.763
35.73,3.96,4,1,1,31,0.087
109.9,10.3,6,1,0,97,0.42
49.9,2.77,3,0,0,45,0.348
17.67,4.46,1,0,1,21,0.876
93.18,6.68,3,1,0,73,0.312
70.94,5.04,4,1,0,57,0.361
48.51,4.63,2,1,0,55,0.679
52.92,4.57,2,0,0,30,0.272
35.69,5.52,3,1,1,20,0.166
58.65,3.46,3,0,0,51,0.741
35.63,4.35,2,0,0,27,0.24
80.75,9.12,5,1,0,92,0.451
58.8,6.24,4,1,0,47,0.114
22.45,7.73,1,1,1,19,0.582
39.35,3.5,4,0,0,3,0.185
72.58,2.54,3,0,0,69,0.693
46.34,2.46,5,1,1,46,0.202
18.43,1.45,2,1,0,27,0.636
91.78,5.54,4,0,0,63,0.625
53.35,3.91,4,1,1,54,0.585
5.94,5.1,2,0,1,20,0.4
120.13,4.41,5,1,0,75,0.111
26.93,4.98,3,0,1,17,0.484
7.87,4.06,2,0,1,4,0.89
41.89,2.42,3,1,1,28,0.375
109.9,11.46,5,1,0,100,0.37
87.11,5.24,5,1,1,61,0.505
52.34,5.62,3,0,1,28,0.456
28.96,2.34,3,1,0,15,0.333
17.82,3.06,4,1,1,16,0.084
108.77,7.24,4,0,0,68,0.528
94.61,6.38,5,1,0,73,0.172
77.28,6.63,3,1,1,65,0.669
122.95,14.83,4,1,0,100,0.204
51.13,8.89,4,0,0,53,0.471
56.05,5.37,3,1,0,68,0.257
128.22,9.94,7,0,0,81,0.247
114.03,6.06,6,1,0,88,0.152
49.89,3.64,4,1,1,79,0.813
43.62,3.68,3,1,1,33,0.45
42.17,1.5,5,0,0,34,0.412
42.94,9.97,4,0,0,22,0.634
40.68,2.87,2,0,0,38,0.277
51.92,7.24,3,0,1,37,0.391
36.12,4.79,4,1,1,42,0.695
39.73,2.37,2,0,1,43,0.719
51.73,3.26,2,0,1,0,0.676
50.18,2.56,3,0,0,30,0.446
73.65,5.68,3,1,1,39,0.134
5.0,3.65,2,0,1,2,0.825
62.29,4.68,5,0,1,83,0.458
33.5,4.23,4,1,1,52,0.421
103.9,9.22,4,1,1,67,0.343
24.04,3.87,2,0,1,13,0.248
52.96,6.93,3,1,0,47,0.134
107.79,6.5,4,1,0,83,0.422
90.91,11.15,6,0,0,90,0.218
128.0,6.58,5,1,0,93,0.813
148.95,12.43,4,1,0,99,0.438
73.94,7.37,3,0,1,44,0.237
29.34,5.2,1,0,1,14,0.43
44.31,5.98,4,1,0,39,0.42
25.02,3.38,1,0,0,22,0.736
91.5,7.14,2,1,1,98,0.582
51.77,4.8,4,1,1,23,0.242
69.48,4.3,5,1,1,54,0.322
39.45,3.61,4,0,1,31,0.509
25.52,5.06,2,0,1,6,0.064
62.77,5.93,2,1,1,83,0.656
71.58,5.8,4,1,1,77,0.258
66.1,7.21,5,1,0,70,0.244
47.69,7.4,3,0,0,45,0.553
83.04,4.45,5,1,1,91,0.494
21.11,1.77,3,1,1,11,0.367
52.27,6.5,2,1,0,47,0.677
95.3,2.81,2,1,0,45,0.4
97.48,4.93,4,1,1,53,0.179
28.11,2.04,3,0,1,12,0.206
19.31,2.99,1,0,0,7,0.165
109.99,4.59,4,1,1,75,0.607
82.73,8.44,4,1,1,69,0.386
59.16,11.54,3,1,1,62,0.757
7.18,4.5,2,0,1,4,0.632
32.49,1.79,1,0,0,20,0.577
103.5,9.92,3,1,0,72,0.375
38.38,3.71,4,1,0,23,0.189
114.97,6.3,4,1,1,88,0.415
9.09,3.47,2,0,1,4,0.443
106.35,5.02,5,1,1,67,0.3
51.86,4.72,4,1,1,29,0.117
126.6,5.36,5,1,1,95,0.334
33.04,1.51,3,1,0,13,0.381
49.26,2.53,3,0,1,37,0.734
18.82,1.67,3,1,0,13,0.117
88.89,6.76,6,1,1,83,0.617
72.18,4.34,2,1,0,39,0.317
69.61,5.54,6,1,0,91,0.339
117.71,8.46,4,0,0,89,0.429
101.42,8.03,5,1,0,99,0.517
33.73,2.85,4,1,1,34,0.534
103.08,4.76,4,1,0,98,0.263
75.88,6.6,4,1,1,49,0.25
72.88,5.3,4,0,0,55,0.528
128.49,7.5,5,1,0,99,0.248
68.7,0.3,3,1,1,56,0.699
45.16,3.79,2,1,1,34,0.906
63.15,2.01,3,0,1,30,0.439
103.82,7.28,3,1,0,95,0.271
101.76,5.73,5,0,0,72,0.451
5.0,0.3,3,0,1,2,0.463
62.22,8.24,4,1,1,42,0.198
142.82,5.22,6,1,1,85,0.415
27.22,2.77,3,1,0,29,0.657
32.61,3.22,3,1,1,31,0.639
58.22,2.73,3,0,0,45,0.118
34.97,5.56,3,0,1,30,0.284
80.25,3.74,3,1,1,89,0.64
15.42,2.73,2,0,1,17,0.634
76.21,5.3,4,1,1,59,0.629
85.34,5.18,4,1,1,58,0.343
61.94,3.23,3,1,1,65,0.793
89.43,5.56,5,0,0,67,0.272
85.25,4.83,3,0,0,58,0.599
85.31,12.93,4,1,0,74,0.198
133.1,10.95,7,1,0,89,0.097
77.4,8.9,4,1,1,45,0.549
118.54,8.57,6,1,0,76,0.165
26.39,2.41,2,0,0,16,0.808
71.69,6.56,2,1,0,41,0.461
21.83,2.13,2,0,1,10,0.55
10.31,2.15,3,0,0,5,0.09
31.93,6.92,3,0,0,43,0.279
31.61,3.67,4,1,0,38,0.492
8.41,2.05,3,1,1,6,0.708
28.42,2.37,3,0,1,27,0.257
69.24,4.44,7,1,1,92,0.357
36.39,3.61,2,0,1,25,0.839
79.13,8.02,3,0,0,59,0.43
102.68,7.55,3,0,0,67,0.195
48.17,6.76,3,1,1,40,0.575
12.76,2.78,2,0,0,13,0.506
21.23,5.01,2,0,1,2,0.245
46.75,3.49,3,0,0,54,0.55
88.27,4.44,4,1,1,62,0.766
89.74,3.99,3,0,0,50,0.246
74.01,10.72,5,0,1,84,0.534
89.35,10.04,3,1,1,92,0.655
49.45,6.3,4,1,0,35,0.309
13.19,1.78,3,1,1,0,0.249
131.25,8.81,5,1,1,89,0.553
22.9,1.43,3,0,0,15,0.287
109.55,11.2,5,1,0,71,0.128
78.19,5.01,3,0,0,74,0.265
91.03,9.03,5,1,1,79,0.526
111.45,5.04,5,1,0,76,0.717
47.31,3.52,2,0,0,28,0.711
55.95,4.33,3,1,0,55,0.313
108.3,9.79,4,1,1,84,0.682
10.23,5.13,1,0,0,6,0.69
59.86,2.36,2,0,1,22,0.423
59.87,7.27,4,0,0,92,0.438
59.3,5.05,5,1,0,87,0.576
5.0,3.78,1,0,1,6,0.651
106.86,6.81,6,1,0,60,0.149
52.07,4.94,3,1,0,46,0.455
61.17,9.26,3,1,0,57,0.422
43.1,4.18,3,1,1,37,0.377
120.55,5.19,4,1,0,97,0.485
53.84,5.38,4,1,0,46,0.19
5.17,4.49,2,0,0,1,0.383
42.08,4.17,3,0,1,28,0.595
10.8,1.09,3,0,1,9,0.332
98.51,5.31,3,1,0,90,0.244
106.74,4.99,5,1,0,62,0.197
111.88,5.66,3,0,1,78,0.697
21.59,4.95,4,0,1,21,0.31
114.96,12.19,4,1,1,85,0.258
57.57,5.37,2,0,0,48,0.374
35.61,7.83,3,1,0,48,0.594
66.82,9.95,4,0,1,49,0.499
76.07,9.03,4,1,1,67,0.169
28.7,6.25,2,0,1,12,0.228
87.9,4.13,3,1,0,56,0.089
9.69,1.68,1,1,1,0,0.696
44.52,0.4,3,0,1,20,0.187
89.95,6.44,5,1,1,82,0.34
21.03,3.63,2,0,1,32,0.577
52.14,4.25,4,0,1,51,0.536
7.97,1.68,2,1,1,12,0.486
96.12,6.82,6,1,1,93,0.556
91.89,2.61,4,0,0,37,0.389
37.58,3.35,3,0,0,13,0.297
10.92,6.98,1,0,0,8,0.315
78.92,4.47,5,0,1,71,0.295
11.84,3.38,2,0,1,7,0.666
53.38,6.59,4,0,0,38,0.497
82.09,7.62,4,1,1,67,0.611
5.15,2.0,1,0,0,2,0.507
56.92,10.19,4,1,0,68,0.37
76.5,12.05,4,1,0,100,0.31
35.66,1.65,5,0,1,25,0.592
91.78,5.3,5,1,0,78,0.709
11.74,6.6,2,0,1,28,0.648
72.22,12.6,4,1,0,40,0.645
75.12,6.65,4,0,0,80,0.081
83.74,6.47,4,0,0,71,0.484
49.02,3.54,2,0,0,12,0.116
45.38,3.26,4,1,1,33,0.213
5.0,4.6,1,0,1,1,0.757
41.28,7.22,3,1,1,30,0.637
32.52,4.11,2,1,1,17,0.264
60.07,6.44,4,1,0,54,0.273
63.73,4.31,2,0,0,43,0.363
5.0,5.06,2,0,1,0,0.676
116.63,9.44,5,0,0,96,0.255
72.11,8.05,4,1,0,52,0.332
72.82,6.29,3,0,0,61,0.795
62.23,4.25,4,1,0,41,0.286
29.01,2.0,3,0,1,37,0.389
38.91,3.52,3,0,1,14,0.351
73.51,5.26,5,1,0,67,0.218
119.63,4.87,5,1,1,87,0.682
118.31,6.44,4,1,0,86,0.08
55.02,6.58,6,1,1,63,0.5
33.18,0.84,3,0,1,18,0.582
67.62,6.08,3,1,0,67,0.312
57.91,9.55,5,1,1,46,0.468
6.36,4.43,2,0,1,6,0.649
168.9,6.73,6,1,0,90,0.129
79.11,6.76,6,1,1,71,0.607
57.71,4.01,4,1,1,53,0.265
122.6,6.53,4,1,1,90,0.452
72.39,4.29,3,1,0,72,0.3
120.33,9.54,5,1,1,79,0.345
26.02,6.06,3,0,0,21,0.494
38.99,4.79,5,1,1,50,0.27
27.4,0.56,4,0,0,3,0.15
89.32,5.26,2,0,1,38,0.611
5.0,2.52,3,0,1,12,0.479
88.93,7.24,4,1,0,58,0.372
80.45,4.72,5,1,1,73,0.026
61.38,6.63,4,1,1,70,0.686
15.92,0.38,1,0,1,24,0.55
68.48,9.77,4,1,0,98,0.789
42.6,5.93,3,1,1,17,0.35
25.65,3.56,2,1,1,26,0.643
83.57,3.6,2,1,1,64,0.714
97.19,7.34,5,1,1,65,0.248
86.56,6.17,5,1,1,38,0.234
8.01,3.85,2,0,1,3,0.339
35.04,1.99,4,0,0,23,0.291
25.32,3.43,2,0,0,9,0.606
107.98,4.24,3,0,0,74,0.787
30.96,1.9,2,0,0,4,0.438
92.01,8.32,3,1,0,86,0.78
71.82,6.22,4,1,0,66,0.596
12.02,1.86,3,0,1,2,0.77
70.69,7.21,4,1,0,75,0.349
61.55,7.93,4,0,0,66,0.431
52.1,3.88,4,1,1,41,0.772
120.51,9.3,4,1,1,83,0.238
19.68,4.68,3,1,1,21,0.61
64.73,2.18,3,1,1,58,0.222
67.78,6.34,5,0,0,66,0.077
53.43,3.68,1,1,0,30,0.268
118.37,6.26,5,1,0,77,0.7
72.08,5.31,4,1,0,43,0.175
80.44,6.79,3,0,0,38,0.183
50.97,3.15,3,0,0,37,0.114
106.35,3.33,5,1,0,66,0.152
104.1,6.32,3,0,1,64,0.591
90.97,8.0,2,1,0,77,0.101
136.32,8.92,3,1,1,75,0.286
98.55,8.04,3,0,0,54,0.107
57.35,5.23,4,0,1,52,0.382
115.09,4.39,4,1,1,85,0.492
53.39,1.55,4,0,1,38,0.649
127.03,9.44,5,1,1,92,0.331
91.44,7.46,2,0,0,68,0.7
101.68,6.42,6,1,1,93,0.554
28.27,5.0,3,0,1,6,0.351
82.77,7.82,3,1,0,70,0.271
85.63,8.03,3,1,0,68,0.202
60.46,7.07,5,0,0,90,0.264
70.44,6.84,5,1,0,72,0.075
86.26,10.12,4,1,1,59,0.118
12.6,2.81,5,1,1,11,0.226
33.06,3.14,3,1,1,25,0.126
41.45,6.37,4,1,1,61,0.635
35.74,2.13,2,0,1,25,0.447
5.0,4.19,2,0,1,1,0.777
27.99,1.77,3,1,1,25,0.677
77.13,9.04,6,1,0,75,0.317
57.99,6.06,2,1,1,28,0.495
87.93,4.29,4,1,1,67,0.144
46.3,6.35,6,1,0,67,0.364
89.45,6.01,5,1,1,77,0.14
51.8,6.29,5,1,1,54,0.151
126.83,3.22,4,1,1,88,0.562
95.62,6.33,2,0,1,72,0.37
73.6,9.64,4,1,1,70,0.726
34.7,2.46,3,0,1,10,0.449
48.17,8.14,3,0,0,18,0.271
35.32,4.19,3,1,1,43,0.604
6.78,2.62,1,0,1,4,0.534
137.22,8.71,4,1,1,65,0.135
120.57,8.1,5,1,0,95,0.679
68.15,5.0,2,0,0,87,0.389
149.28,9.64,4,1,0,98,0.459
35.67,4.17,4,0,0,26,0.236
73.54,11.8,3,1,0,85,0.302
31.85,7.39,2,0,1,40,0.468
19.85,3.83,4,0,1,10,0.508
102.01,5.71,5,1,0,70,0.507
59.16,8.81,4,1,1,45,0.67
103.92,7.29,4,1,1,75,0.522
87.23,6.62,1,0,0,61,0.876
59.14,8.13,3,1,0,54,0.187
105.71,5.75,5,0,1,62,0.581
96.15,6.13,3,1,1,54,0.466
21.36,4.22,1,0,0,22,0.405
5.0,3.24,2,0,1,3,0.539
112.06,9.85,6,1,0,88,0.323
63.23,1.47,4,1,1,80,0.814
78.79,8.93,4,1,0,67,0.277
112.15,4.95,5,1,0,95,0.71
75.35,5.52,4,1,0,85,0.415
131.2,5.86,4,1,0,62,0.118
77.82,4.18,5,1,1,75,0.326
5.0,2.27,3,0,1,0,0.589
25.05,3.8,1,0,1,13,0.716
99.17,4.63,4,1,0,64,0.192
72.32,5.8,4,1,1,62,0.115
87.48,5.63,4,1,1,62,0.147
23.79,6.66,2,1,1,15,0.551
135.23,7.0,6,1,1,86,0.563
122.41,5.75,4,1,1,53,0.515
39.7,3.04,2,0,1,9,0.724
125.97,3.0,6,1,0,99,0.361
78.78,8.96,4,1,0,59,0.122
78.92,6.57,4,0,0,61,0.139
163.02,9.13,5,1,0,100,0.261
49.11,2.01,2,1,1,56,0.534
58.92,9.57,4,1,1,61,0.345
52.05,7.73,2,0,0,45,0.555
52.85,5.96,3,1,1,30,0.472
30.83,0.98,2,0,0,37,0.622
102.24,7.95,2,0,0,77,0.83
38.39,3.87,4,0,1,24,0.312
87.55,8.39,5,1,0,78,0.22
75.08,4.05,6,1,1,46,0.272
36.56,3.54,2,0,1,18,0.426
89.1,5.19,3,0,1,67,0.791
49.05,3.99,3,1,0,36,0.196
15.8,4.4,2,0,1,2,0.424
39.4,0.3,2,1,1,11,0.387
63.89,4.06,6,1,1,68,0.357
74.77,6.27,4,1,1,32,0.355
40.95,4.39,2,1,1,53,0.526
55.06,5.09,3,1,1,31,0.651
132.84,9.86,4,1,0,96,0.312
28.84,2.5,2,1,0,30,0.597
63.72,7.06,3,1,0,71,0.352
62.03,6.87,4,1,0,72,0.123
41.22,3.94,2,0,1,48,0.809
44.49,2.52,3,0,0,38,0.412
105.49,6.95,6,1,1,62,0.104
48.59,3.56,3,0,1,26,0.574
33.84,6.72,6,1,0,45,0.239
40.93,7.44,3,0,0,26,0.131
94.73,1.76,4,0,0,73,0.859
92.16,4.36,5,1,0,85,0.188
37.61,4.18,3,0,1,57,0.667
99.84,8.47,4,1,1,99,0.468
18.57,0.99,1,0,1,36,0.808
48.74,6.77,2,1,1,48,0.628
53.24,5.63,3,0,1,29,0.495
19.45,1.67,3,0,1,4,0.259
10.28,1.78,2,0,1,12,0.599
27.25,4.61,3,0,1,24,0.499
70.03,7.57,4,1,1,93,0.901
23.67,2.9,2,0,1,32,0.703
64.85,10.32,3,1,1,65,0.805
70.55,5.43,3,0,1,58,0.162
69.37,5.06,5,0,1,65,0.621
112.03,12.98,5,1,0,97,0.181
75.8,3.73,4,1,0,49,0.397
154.02,7.45,5,1,1,94,0.666
34.2,2.34,5,0,0,39,0.426
54.08,4.43,4,1,1,45,0.449
65.07,7.63,5,1,0,87,0.41
65.14,4.18,3,1,1,49,0.477
23.01,4.22,1,0,1,22,0.17
46.29,4.1,1,0,1,16,0.45
77.83,4.55,6,1,0,83,0.105
129.37,12.65,3,1,0,98,0.225
97.25,2.85,3,1,1,87,0.66
40.97,6.55,4,1,1,56,0.346
121.04,5.57,3,1,0,81,0.553
52.66,4.85,4,1,0,39,0.31
123.68,7.94,4,0,0,95,0.894
71.44,3.79,3,1,1,41,0.385
11.79,0.3,2,0,1,0,0.738
62.35,6.9,4,1,1,72,0.522
93.39,6.96,3,1,0,83,0.469
14.62,2.7,1,1,1,11,0.32
75.13,6.45,4,1,1,100,0.602
123.9,9.26,5,1,1,91,0.401
25.06,1.51,1,0,1,1,0.162
101.95,7.75,3,1,1,72,0.407
83.03,7.04,4,1,0,92,0.484
58.27,2.64,2,0,1,6,0.265
90.77,6.87,2,0,0,97,0.825
102.95,5.62,6,1,0,74,0.173
22.54,1.44,2,0,0,5,0.482
123.34,4.53,2,1,0,84,0.76
55.29,4.91,2,1,0,30,0.684
29.44,3.87,3,0,1,0,0.221
102.31,7.88,5,1,0,75,0.212
50.48,2.21,3,0,1,29,0.21
24.83,4.27,1,0,1,4,0.342
81.33,5.45,5,0,0,63,0.571
61.2,3.94,3,0,1,48,0.555
138.96,12.31,2,1,1,91,0.31
78.11,4.76,4,1,1,56,0.396
79.72,13.83,5,1,0,73,0.302
47.69,3.59,3,0,1,35,0.589
35.94,2.43,3,0,1,23,0.456
55.53,5.47,3,0,1,37,0.248
17.77,1.53,3,1,1,19,0.366
55.28,2.77,3,1,0,57,0.82
37.69,3.74,2,0,1,14,0.557
20.08,2.22,4,0,1,26,0.928
55.05,7.46,4,0,1,33,0.042
50.82,4.62,5,1,0,46,0.449
26.39,6.25,1,0,1,17,0.685
27.04,3.55,2,0,1,9,0.459
110.23,5.06,6,0,1,79,0.395
8.31,1.82,4,1,1,1,0.086
103.04,8.64,4,0,0,80,0.602
87.67,4.54,6,1,0,86,0.514
20.39,9.2,1,0,1,1,0.436
140.05,8.58,6,1,1,90,0.19
98.19,3.68,5,1,1,75,0.368
34.48,8.44,2,0,1,3,0.427
76.29,9.02,8,1,0,96,0.16
35.46,5.85,1,0,0,12,0.238
121.46,12.74,6,1,0,87,0.337
5.0,3.49,3,0,1,2,0.394
75.4,2.71,5,1,1,54,0.648
54.42,4.27,5,1,1,45,0.046
5.0,0.99,1,0,1,8,0.392
51.46,6.47,3,1,1,32,0.791
63.49,4.97,3,1,1,60,0.841
80.15,7.54,5,1,0,58,0.152
89.02,6.42,4,1,0,65,0.402
114.7,6.88,2,1,1,91,0.648
68.98,8.79,3,1,0,75,0.553
30.83,3.64,4,1,1,35,0.317
68.25,2.79,4,1,1,42,0.415
62.36,4.9,3,0,1,52,0.582
23.57,6.01,2,1,1,15,0.518
60.24,6.82,4,1,0,48,0.336
86.65,6.02,1,0,0,73,0.335
15.82,5.15,3,0,0,38,0.639
138.65,7.82,5,1,1,100,0.551
35.61,3.12,2,0,1,42,0.934
63.28,9.54,2,1,0,47,0.897
66.6,4.4,5,1,0,77,0.209
5.0,2.71,1,0,0,10,0.489
5.0,1.44,2,0,1,0,0.166
62.72,7.4,4,1,0,80,0.738
103.6,9.66,6,1,0,76,0.185
77.65,3.73,5,1,0,54,0.282
80.26,5.6,5,0,0,68,0.489
32.19,8.38,5,1,1,31,0.311
76.21,7.06,4,1,0,85,0.16
40.63,6.1,3,1,1,38,0.444
81.55,5.85,4,1,1,77,0.428
21.67,5.65,4,0,1,9,0.304
75.96,2.85,2,0,0,68,0.757
77.9,5.99,4,1,0,39,0.123
88.54,7.6,6,1,0,87,0.537
63.91,4.95,4,1,1,85,0.516
38.91,6.19,4,0,0,31,0.437
31.8,3.03,3,0,0,10,0.662
74.31,5.57,5,1,0,52,0.129
110.76,7.52,7,1,1,86,0.539
56.9,3.1,3,0,0,34,0.703
32.85,7.31,4,1,1,48,0.304
38.56,4.36,2,0,1,22,0.389
23.39,0.3,3,0,1,6,0.466
137.11,7.64,6,1,0,98,0.471
44.65,5.75,4,1,0,40,0.248
55.9,10.11,2,0,0,53,0.523
17.34,1.02,1,0,0,13,0.387
75.05,4.27,4,1,0,80,0.314
91.86,5.81,2,1,0,60,0.716
67.87,5.25,2,0,1,31,0.621
17.29,5.94,3,1,1,16,0.392
30.91,2.05,1,1,1,19,0.421
100.7,5.1,4,1,1,73,0.286
63.65,1.51,3,0,1,36,0.9
36.19,3.88,4,0,0,40,0.542
91.35,4.53,4,0,0,68,0.371
39.05,5.1,2,0,1,17,0.238
74.39,7.12,6,1,0,86,0.737
58.09,4.01,4,0,0,41,0.112
60.13,7.17,2,1,1,48,0.524
46.13,3.19,2,0,1,15,0.47
44.24,8.04,2,1,1,17,0.177
115.24,5.8,4,1,0,79,0.649
70.57,4.14,5,0,0,63,0.379
24.5,1.66,4,0,1,6,0.223
53.86,9.38,5,1,1,57,0.324
105.74,5.92,5,1,1,90,0.413
9.95,1.6,1,0,1,7,0.386
40.23,8.74,2,0,0,28,0.495
83.84,5.95,4,1,0,46,0.156
86.75,4.16,5,1,1,28,0.108
5.0,3.63,3,0,1,6,0.519
129.58,6.55,5,1,1,96,0.553
104.36,4.74,6,1,0,76,0.243
56.25,5.96,6,1,1,71,0.178
26.78,5.97,2,0,1,29,0.811
39.93,1.95,5,1,0,48,0.627
126.65,8.32,5,1,0,87,0.209
122.99,5.4,4,0,0,82,0.356
